回测数据基于币安usdt现货的分钟数据
para,累计净值,年化收益,最大回撤,年化收益回撤比
"[520, 0.7, 0.7]",4.986838712578374,0.5597048773653097,-0.9192409827946277,0.6088772017798039
"[900, 1.5, 0.4]",4.996804153732906,0.5605630179544034,-0.9209022497227272,0.6087106618788067
"[920, 3.1, 0.3]",5.1538117997120025,0.5711161138003706,-0.9384691316710112,0.6085614268244046
"[680, 3.7, 0.7]",4.35125782594875,0.4995242965722373,-0.8208545529281154,0.6085417870807401
"[900, 0.5, 0.4]",5.173856270236506,0.5756065907271468,-0.9468376964268256,0.6079253000798024
"[420, 3.7, 0.8]",4.364230313474836,0.5007547138527924,-0.8237869666542432,0.6078691872081623
"[260, 0.3, 0.6]",4.1654625412874235,0.48424954200183423,-0.7967317127835961,0.6077949882401172
"[660, 4.7, 0.1]",2.2167251770604244,0.24523638929427127,-0.4045789864766698,0.6061520679310242
"[260, 4.1, 0.3]",4.160982374996911,0.4811639347544283,-0.7941297673672135,0.6059008924317697
"[360, 2.7, 0.1]",4.252797368164211,0.49009777621267214,-0.8101865752142994,0.6049196459260489
"[260, 3.7, 0.1]",3.41727186710174,0.4029472766632465,-0.6664546456482098,0.6046132010548599
"[260, 4.1, 0.4]",4.150146166003703,0.48010015020966046,-0.7941297673672135,0.6045613323390979
"[420, 1.3, 0.7]",4.981928543701854,0.5592815976729382,-0.9251961954223094,0.6045005377671835
"[700, 3.9, 0.8]",4.470240194678591,0.5107115652795582,-0.8451231089338632,0.6043043432143623
"[1000, 0.5, 0.2]",4.411728438099648,0.5079259331761978,-0.8408224964162552,0.604082235360108
"[600, 3.7, 0.8]",4.0737199242439575,0.472539703767181,-0.7831425352855212,0.6033891437079211
"[600, 0.7, 0.8]",4.6476233517245555,0.5297235379408642,-0.8780601799703545,0.6032884192046484
"[600, 0.7, 0.7]",4.64797495707139,0.5297554228020034,-0.8790467725127273,0.6026475943796645
"[920, 3.9, 0.3]",3.836704457638988,0.44841947245178315,-0.7444904291535903,0.6023173097894493
"[140, 1.7, 0.1]",4.6476885064183175,0.5297294465391325,-0.8796762784617962,0.602186803838133
"[680, 0.3, 0.6]",4.644247713263377,0.5294173337135946,-0.8794809025002711,0.6019656961379345
